element_id,dataset,source_website,query_label,osm_type,osm_numeric_id,name,osm_key,osm_value,category,emotion1,emotion2,value1,value2,latitude,longitude,amenity,shop,leisure,landuse,office,railway,tags_json
node/242062212,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,242062212,Nick's Tyres,shop,car_repair,commercial stressful,stress,dense,0.85,0.75,51.6510215,0.2654449,,car_repair,,,,,"{""name"": ""Nick's Tyres"", ""shop"": ""car_repair""}"
node/243583757,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,243583757,Lidl,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.4252759,-0.04804,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""106-112"", ""addr:postcode"": ""SE26 5JX"", ""addr:street"": ""Sydenham Road"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""contact:facebook"": ""lidlgb"", ""contact:instagram"": ""lidlgb"", ""fhrs:id"": ""1598792"", ""name"": ""Lidl"", ""name:fa"": ""لیدل"", ""opening_hours"": ""Mo-Sa 08:00-22:00; Su 10:00-16:00"", ""operator"": ""Lidl"", ""shop"": ""supermarket"", ""source:addr"": ""FHRS Open Data"", ""website"": ""https://www.lidl.co.uk/s/en-GB/store-finder/london/sydenham/sydenham-road-106/"", ""wheelchair"": ""yes""}"
node/243584788,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,243584788,Lidl,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.4263195,-0.0262991,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:country"": ""GB"", ""addr:housenumber"": ""237-249"", ""addr:postcode"": ""SE6 3DS"", ""addr:street"": ""Southend Lane"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""check_date"": ""2025-06-27"", ""currency:GBP"": ""yes"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""fhrs:id"": ""255054"", ""level"": ""0"", ""name"": ""Lidl"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""second_hand"": ""no"", ""shop"": ""supermarket"", ""source"": ""survey"", ""toilets"": ""no"", ""website"": ""https://www.lidl.co.uk/s/en-GB/store-finder/london/bellingham/southend-lane/"", ""wheelchair"": ""yes""}"
node/243772154,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,243772154,Kidbrooke Parade Post Office,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4676607,0.0283014,post_office,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""122"", ""addr:postcode"": ""SE3 8AR"", ""addr:street"": ""Rochester Way"", ""alt_name"": ""Kidbrooke Parade Convenience Store"", ""amenity"": ""post_office"", ""name"": ""Kidbrooke Parade Post Office"", ""opening_hours"": ""Mo-Sa 08:00-21:00; Su 09:00-13:00"", ""ref:pol_id"": ""18159"", ""shop"": ""convenience"", ""website"": ""https://www.postoffice.co.uk/branch-finder/0630071/kidbrooke-parade""}"
node/243832551,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,243832551,M&S Simply Food,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4588131,0.0045483,,convenience,,,,,"{""brand"": ""M&S Simply Food"", ""brand:wikidata"": ""Q714491"", ""brand:wikipedia"": ""en:Marks & Spencer"", ""check_date"": ""2026-03-03"", ""check_date:opening_hours"": ""2024-07-21"", ""contact:website"": ""https://www.marksandspencer.com/stores/lee-lewisham-bp-75"", ""name"": ""M&S Simply Food"", ""opening_hours"": ""Mo-Su 00:00-24:00"", ""operator"": ""BP"", ""shop"": ""convenience""}"
node/245435426,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,245435426,North Hill Food & Wine,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5758549,-0.1511189,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""19"", ""addr:street"": ""North Hill"", ""fhrs:id"": ""423360"", ""name"": ""North Hill Food & Wine"", ""shop"": ""convenience""}"
node/246116024,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,246116024,Tesco,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.4533735,-0.1467756,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:housename"": ""South Clapham Hospital"", ""addr:housenumber"": ""128"", ""addr:postcode"": ""SW4 9DF"", ""addr:street"": ""Clapham Common South Side"", ""alt_name"": ""Tesco Clapham Superstore"", ""brand"": ""Tesco"", ""brand:wikidata"": ""Q487494"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2023-08-29"", ""contact:website"": ""https://www.tesco.com/store-locator/london/128-clapham-common-south-side"", ""fhrs:id"": ""483345"", ""name"": ""Tesco"", ""opening_hours"": ""Mo-Sa 08:00-22:00; Su 10:00-16:00"", ""shop"": ""supermarket"", ""source:addr"": ""FHRS Open Data"", ""wheelchair"": ""yes""}"
node/247956786,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,247956786,Bread Ahead,shop,bakery,commercial stressful,stress,dense,0.85,0.75,51.5064173,-0.0892636,,bakery,,,,,"{""addr:city"": ""London"", ""addr:housename"": ""Southwark Cathedral"", ""addr:postcode"": ""SE1 9DA"", ""addr:street"": ""Montague Close"", ""branch"": ""at The Southwark Cathedral Cafe"", ""brand"": ""Bread Ahead"", ""brand:wikidata"": ""Q110984949"", ""brand:wikipedia"": ""en:Bread Ahead"", ""cuisine"": ""coffee_shop;bakery"", ""fhrs:id"": ""363395"", ""name"": ""Bread Ahead"", ""old_name"": ""The Refectory"", ""outdoor_seating"": ""yes"", ""phone"": ""+44 20 7403 5444"", ""shop"": ""bakery"", ""source"": ""https://www.breadahead.com/"", ""wheelchair"": ""yes""}"
node/247956793,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,247956793,Evans Cycles,shop,bicycle,commercial stressful,stress,dense,0.85,0.75,51.506204,-0.0877234,,bicycle,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""SE1 2SX"", ""addr:street"": ""Tooley Street"", ""brand"": ""Evans Cycles"", ""brand:wikidata"": ""Q5415901"", ""brand:wikipedia"": ""en:Evans Cycles"", ""level"": ""0"", ""name"": ""Evans Cycles"", ""opening_hours"": ""Mo-Fr 08:00-20:00; Sa 09:30-18:00; Su 11:00-17:00"", ""service:bicycle:pump"": ""yes"", ""service:bicycle:repair"": ""no"", ""shop"": ""bicycle"", ""website"": ""https://www.evanscycles.com/"", ""wheelchair"": ""limited""}"
node/247957484,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,247957484,On Your Bike,shop,bicycle,commercial stressful,stress,dense,0.85,0.75,51.5061488,-0.08721,,bicycle,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""3-4"", ""addr:postcode"": ""SE1 9DA"", ""addr:street"": ""London Bridge Walk"", ""check_date"": ""2026-03-26"", ""level"": ""1"", ""name"": ""On Your Bike"", ""note"": ""On y bike occupies 2 units, including the former carphone warehouse (most recently tagged as vacant)"", ""opening_hours"": ""Mo-Fr 07:30-19:30; Sa 10:00-18:00"", ""phone"": ""+44 20 7378 6669"", ""repair"": ""yes"", ""service:bicycle:rental"": ""yes"", ""service:bicycle:repair"": ""yes"", ""shop"": ""bicycle"", ""website"": ""https://www.onyourbike.com/""}"
node/247957874,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,247957874,Brand Academy,shop,gift,commercial stressful,stress,dense,0.85,0.75,51.5084239,-0.1078879,,gift,,,,,"{""addr:city"": ""London"", ""addr:housename"": ""OXO Tower"", ""addr:postcode"": ""SE1 9PH"", ""addr:street"": ""The Queen's Walk"", ""level"": ""0"", ""name"": ""Brand Academy"", ""shop"": ""gift""}"
node/248042435,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,248042435,Co-op Food,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.3534368,-0.1345426,,convenience,,,,,"{""addr:city"": ""Wallington"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""SM6 9DA"", ""addr:street"": ""Mollison Square"", ""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""check_date"": ""2024-07-15"", ""check_date:opening_hours"": ""2024-07-15"", ""fhrs:id"": ""898898"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""convenience"", ""website"": ""https://www.coop.co.uk/store-finder/SM6-9DA/mollison-drive""}"
node/248228823,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,248228823,Wallington Cycles,shop,bicycle,commercial stressful,stress,dense,0.85,0.75,51.3573668,-0.1485364,,bicycle,,,,,"{""addr:city"": ""Wallington"", ""addr:housename"": ""Langham House"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""SM6 9AQ"", ""addr:street"": ""Stafford Road"", ""name"": ""Wallington Cycles"", ""note"": ""Formerly Action Bikes"", ""shop"": ""bicycle"", ""url"": ""http://www.wallingtoncycles.com/""}"
node/248443157,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,248443157,Shopping Tree Hoxton,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5287243,-0.0837452,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""51-53"", ""addr:postcode"": ""N1 6BU"", ""addr:street"": ""Pitfield Street"", ""check_date"": ""2023-08-01"", ""dog"": ""yes"", ""fhrs:id"": ""469798"", ""name"": ""Shopping Tree Hoxton"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}"
node/248443159,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,248443159,VB Stores,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5272456,-0.0834652,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""18b"", ""addr:postcode"": ""N1 6EY"", ""addr:street"": ""Pitfield Street"", ""fhrs:id"": ""469591"", ""name"": ""VB Stores"", ""shop"": ""convenience""}"
node/248443161,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,248443161,Zeyno Supermarket,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5309514,-0.0860938,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""N1 6JB"", ""addr:street"": ""New North Road"", ""fhrs:id"": ""469266"", ""name"": ""Zeyno Supermarket"", ""shop"": ""convenience"", ""source"": ""survey""}"
node/248444186,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,248444186,Co-op Food,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5256052,-0.0905348,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""185"", ""addr:postcode"": ""EC1V 9NP"", ""addr:street"": ""Old Street"", ""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""brand:wikipedia"": ""en:Co-op Food"", ""check_date"": ""2025-03-10"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Sa 06:00-24:00, Su 11:00-17:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""supermarket"", ""website"": ""https://www.coop.co.uk/store-finder/EC1V-9NP/185-old-street"", ""wheelchair"": ""yes""}"
node/248549872,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,248549872,The Specialist,shop,dry_cleaning,commercial stressful,stress,dense,0.85,0.75,51.495753,-0.0391581,,dry_cleaning,,,,,"{""created_by"": ""Potlatch 0.7b"", ""name"": ""The Specialist"", ""shop"": ""dry_cleaning""}"
node/248549891,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,248549891,Crighton News,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4957263,-0.0393555,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""SE16 7PL"", ""addr:street"": ""Russell Place"", ""fhrs:id"": ""363677"", ""name"": ""Crighton News"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data""}"
node/249315771,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,249315771,Hussey's Butchers,shop,butcher,commercial stressful,stress,dense,0.85,0.75,51.5051095,-0.0580509,,butcher,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""E1W 2RL"", ""addr:street"": ""Wapping Lane"", ""fhrs:id"": ""43844"", ""name"": ""Hussey's Butchers"", ""opening_hours"": ""Mo-Fr 07:00-19:30; Sa 07:00-17:30; Su 09:00-14:00"", ""phone"": ""+44 20 7488 3686"", ""shop"": ""butcher"", ""website"": ""http://www.husseyswappinglane.co.uk/""}"
node/249793692,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,249793692,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5111941,-0.3182723,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""140-144"", ""addr:postcode"": ""W13 8SB"", ""addr:street"": ""Uxbridge Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""check_date"": ""2026-03-13"", ""contact:website"": ""https://www.tesco.com/store-locator/london/140-144-uxbridge-rd"", ""fhrs:id"": ""1033247"", ""level"": ""0"", ""name"": ""Tesco Express"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}"
node/250312696,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,250312696,Anna Pharmacy,shop,chemist,commercial stressful,stress,dense,0.85,0.75,51.3784141,-0.1551481,,chemist,,,,,"{""addr:city"": ""Wallington"", ""addr:housenumber"": ""27"", ""addr:postcode"": ""SM6 7HW"", ""addr:street"": ""London Road"", ""check_date"": ""2023-06-02"", ""dispensing"": ""yes"", ""name"": ""Anna Pharmacy"", ""opening_hours"": ""Mo-Fr 09:00-18:30; Sa 09:00-13:00; Su off"", ""shop"": ""chemist"", ""source"": ""survey;code-point open""}"
node/252705277,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,252705277,J-S newsagents,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4031557,0.1620939,,convenience,,,,,"{""addr:city"": ""Swanley"", ""addr:postcode"": ""BR8 7HB"", ""addr:street"": ""London Road"", ""addr:substreet"": ""Heathwood Parade"", ""addr:unit"": ""1"", ""check_date"": ""2024-07-01"", ""check_date:opening_hours"": ""2024-07-01"", ""name"": ""J-S newsagents"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data""}"
node/252707575,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,252707575,Halfords,shop,car_parts,commercial stressful,stress,dense,0.85,0.75,51.4388564,0.2030218,,car_parts,,,,,"{""brand"": ""Halfords"", ""brand:wikidata"": ""Q3398786"", ""brand:wikipedia"": ""en:Halfords"", ""name"": ""Halfords"", ""service:bicycle:repair"": ""yes"", ""service:bicycle:retail"": ""yes"", ""service:bicycle:tools"": ""yes"", ""shop"": ""car_parts"", ""website"": ""https://www.halfords.com/locations/dartford-store/""}"
node/253252073,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,253252073,Squires,shop,garden_centre,commercial stressful,stress,dense,0.85,0.75,51.3607428,-0.4165886,,garden_centre,,,,,"{""name"": ""Squires"", ""phone"": ""+44 1932 247579"", ""shop"": ""garden_centre""}"
node/253365249,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,253365249,HWM Group Aston Martin & Alfa Romeo,shop,car,commercial stressful,stress,dense,0.85,0.75,51.3857814,-0.4255186,,car,,,,,"{""brand"": ""Aston Martin"", ""designation"": ""Authorised Aston Martin and Alfa Romeo dealer and genuine parts supplier"", ""name"": ""HWM Group Aston Martin & Alfa Romeo"", ""shop"": ""car"", ""source"": ""Survey, www.astonmartin.com and www.hwmastonmartin.co.uk/""}"
node/253469667,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,253469667,Volkswagen,shop,car,commercial stressful,stress,dense,0.85,0.75,51.3685831,-0.3953502,,car,,,,,"{""brand"": ""Volkswagen"", ""brand:wikidata"": ""Q246"", ""name"": ""Volkswagen"", ""shop"": ""car""}"
node/253469668,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,253469668,The Revolution,shop,hairdresser,commercial stressful,stress,dense,0.85,0.75,51.3680754,-0.3965727,,hairdresser,,,,,"{""addr:city"": ""Hersham"", ""addr:housenumber"": ""88"", ""addr:postcode"": ""KT12 4RG"", ""addr:street"": ""Molesey Road"", ""hairdresser"": ""barber"", ""name"": ""The Revolution"", ""shop"": ""hairdresser""}"
node/254338354,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,254338354,1st Class Wines,shop,alcohol,commercial stressful,stress,dense,0.85,0.75,51.4397631,-0.4160603,post_office,alcohol,,,,,"{""addr:city"": ""Feltham"", ""addr:housename"": ""Parkfield Parade"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""TW13 4HJ"", ""addr:street"": ""High Street"", ""amenity"": ""post_office"", ""fhrs:id"": ""941737"", ""fhrs:local_authority_id"": ""113971"", ""level"": ""0"", ""name"": ""1st Class Wines"", ""opening_hours:post_office"": ""Mo-Th 09:00-17:30; Fr 09:00-17:00; Sa 09:00-13:00"", ""ref:pol_id"": ""18842"", ""shop"": ""alcohol"", ""website"": ""https://www.postoffice.co.uk/branch-finder/1170252/spring-corner""}"
node/254383447,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,254383447,Lidl,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.532981,-0.0802413,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:postcode"": ""N1 5LG"", ""addr:street"": ""Hoxton Street"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa,PH 08:00-22:00; Su 11:00-17:00"", ""payment:cash"": ""yes"", ""shop"": ""supermarket"", ""was:name"": ""Iceland"", ""website"": ""https://www.lidl.co.uk/s/en-GB/store-finder/london/hoxton-street"", ""wheelchair"": ""yes""}"
node/255006104,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,255006104,Boots,shop,chemist,commercial stressful,stress,dense,0.85,0.75,51.5787615,-0.1240166,pharmacy,chemist,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""N8 8DU"", ""addr:street"": ""The Broadway"", ""amenity"": ""pharmacy"", ""branch"": ""London Crouch End"", ""brand"": ""Boots"", ""brand:wikidata"": ""Q6123139"", ""check_date"": ""2025-08-09"", ""contact:website"": ""http://www.boots.com/stores/788-london-crouch-end-n8-8du"", ""dispensing"": ""yes"", ""fhrs:id"": ""422916"", ""fhrs:local_authority_id"": ""PI/000129448"", ""healthcare"": ""pharmacy"", ""name"": ""Boots"", ""operator"": ""Boots UK Limited"", ""ref"": ""788"", ""shop"": ""chemist"", ""source:addr"": ""FHRS Open Data""}"
node/255012043,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,255012043,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5792052,-0.1239889,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""N8 8DU"", ""addr:street"": ""The Broadway"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""contact:website"": ""https://www.tesco.com/store-locator/london/25-the-broadway"", ""fhrs:id"": ""422062"", ""name"": ""Tesco Express"", ""opening_hours"": ""Mo-Su 07:00-24:00"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data""}"
node/255012050,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,255012050,Marks & Spencer,shop,department_store,commercial stressful,stress,dense,0.85,0.75,51.577306,-0.1246843,,department_store,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""71"", ""addr:postcode"": ""N8 8DH"", ""addr:street"": ""Crouch End Hill"", ""brand"": ""Marks & Spencer"", ""brand:wikidata"": ""Q714491"", ""check_date"": ""2024-07-21"", ""check_date:opening_hours"": ""2024-07-21"", ""contact:website"": ""https://www.marksandspencer.com/stores/crouch-end-simply-food-7870"", ""fhrs:id"": ""422343"", ""name"": ""Marks & Spencer"", ""opening_hours"": ""Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su 11:00-17:00"", ""phone"": ""+44 20 8347 6283"", ""shop"": ""department_store"", ""toilets"": ""no"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""yes""}"
